1.880000	1.033865	6.305360	10.538825	13.342385	15.044368
1.890000	1.012258	6.278419	10.526935	13.315659	15.022592
1.900000	0.990980	6.251276	10.514802	13.288726	15.001142
1.910000	0.970031	6.223936	10.502423	13.261590	14.980021
1.920000	0.949414	6.196399	10.489795	13.234252	14.959230
1.930000	0.929129	6.168667	10.476914	13.206714	14.938771
1.940000	0.909178	6.140744	10.463779	13.178979	14.918644
1.950000	0.889562	6.112632	10.450385	13.151047	14.898852
1.960000	0.870282	6.084332	10.436731	13.122923	14.879395
1.970000	0.851339	6.055848	10.422812	13.094607	14.860275
1.980000	0.832734	6.027181	10.408627	13.066103	14.841492
1.990000	0.814469	5.998334	10.394173	13.037413	14.823047
2.000000	0.796543	5.969310	10.379446	13.008538	14.804941
2.010000	0.778958	5.940111	10.364443	12.979482	14.787176
2.020000	0.761714	5.910740	10.349163	12.950247	14.769750
2.030000	0.744811	5.881199	10.333602	12.920836	14.752666
2.040000	0.728251	5.851492	10.317758	12.891251	14.735924
2.050000	0.712033	5.821620	10.301627	12.861494	14.719523
2.060000	0.696158	5.791588	10.285207	12.831569	14.703464
2.070000	0.680626	5.761396	10.268495	12.801479	14.687748
2.080000	0.665437	5.731049	10.251489	12.771225	14.672375
2.090000	0.650591	5.700549	10.234186	12.740811	14.657344
2.100000	0.636088	5.669899	10.216583	12.710239	14.642656
2.110000	0.621928	5.639102	10.198678	12.679513	14.628311
2.120000	0.608110	5.608162	10.180468	12.648635	14.614307
2.130000	0.594635	5.577080	10.161951	12.617608	14.600646
2.140000	0.581501	5.545860	10.143124	12.586435	14.587326
2.150000	0.568709	5.514506	10.123985	12.555119	14.574348
2.160000	0.556258	5.483020	10.104531	12.523663	14.561710
2.170000	0.544147	5.451405	10.084760	12.492071	14.549412
2.180000	0.532375	5.419665	10.064669	12.460345	14.537454
2.190000	0.520943	5.387802	10.044257	12.428488	14.525834
2.200000	0.509848	5.355821	10.023521	12.396503	14.514551
2.210000	0.499089	5.323724	10.002458	12.364394	14.503606
2.220000	0.488667	5.291514	9.981067	12.332164	14.492996
2.230000	0.478579	5.259195	9.959345	12.299816	14.482721
2.240000	0.468824	5.226770	9.937291	12.267354	14.472779
2.250000	0.459402	5.194243	9.914902	12.234780	14.463169
2.260000	0.450311	5.161617	9.892176	12.202097	14.453891
2.270000	0.441549	5.128895	9.869111	12.169310	14.444941
2.280000	0.433114	5.096080	9.845705	12.136421	14.436320
2.290000	0.425006	5.063176	9.821957	12.103434	14.428025
2.300000	0.417223	5.030187	9.797865	12.070352	14.420055
2.310000	0.409762	4.997116	9.773426	12.037179	14.412407
2.320000	0.402623	4.963966	9.748639	12.003917	14.405081
2.330000	0.395803	4.930741	9.723503	11.970571	14.398075
2.340000	0.389300	4.897444	9.698015	11.937144	14.391386
2.350000	0.383112	4.864079	9.672175	11.903639	14.385012
2.360000	0.377237	4.830649	9.645980	11.870059	14.378951
2.370000	0.371673	4.797158	9.619430	11.836409	14.373202
2.380000	0.366418	4.763609	9.592522	11.802691	14.367762
2.390000	0.361470	4.730007	9.565256	11.768909	14.362629
2.400000	0.356825	4.696353	9.537630	11.735067	14.357799
2.410000	0.352482	4.662653	9.509643	11.701167	14.353272
2.420000	0.348439	4.628909	9.481294	11.667214	14.349045
2.430000	0.344692	4.595125	9.452582	11.633212	14.345114
2.440000	0.341238	4.561305	9.423505	11.599162	14.341477
2.450000	0.338076	4.527452	9.394063	11.565070	14.338133
2.460000	0.335203	4.493569	9.364255	11.530938	14.335077
2.470000	0.332615	4.459661	9.334080	11.496770	14.332307
2.480000	0.330310	4.425730	9.303538	11.462570	14.329820
2.490000	0.328285	4.391781	9.272626	11.428341	14.327614
2.500000	0.326537	4.357816	9.241346	11.394087	14.325685
2.510000	0.325063	4.323840	9.209696	11.359810	14.324030
2.520000	0.323860	4.289856	9.177676	11.325516	14.322646
2.530000	0.322924	4.255867	9.145285	11.291206	14.321531
2.540000	0.322253	4.221877	9.112524	11.256885	14.320680
